Nome.da.instituicao;Classe;Nome.cientifico;Numero.de.individuos;Categoria.de.Ameaca;Localidade;Municipio;Latitude;Longitude
Sem Informações;Insecta;Pheidole;59;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Camponotus;5;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Acromyrmex;35;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Ptilodactyla;4;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Pheidole;30;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.098331;-50.850278
Sem Informações;Insecta;Nyctelius nyctelius;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Ortilia ithra;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Junonia evarete;5;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Junonia evarete;5;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Pyrgus orcus;6;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Polites vibex;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Phoebis sennae;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Hypanartia bella;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091969;-50.84285
Sem Informações;Insecta;Junonia evarete;21;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Junonia evarete;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.842017
Sem Informações;Insecta;Ortilia ithra;15;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Junonia evarete;6;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Pyrgus orcus;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Pyrgus orcus;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Pyrgus orcus;8;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Ortilia ithra;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Junonia evarete;5;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Ortilia ithra;7;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Ortilia ithra;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Ortilia orthia;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Polites vibex;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Polites vibex;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Pyrgus orcus;9;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091969;-50.84285
Sem Informações;Insecta;Pyrgus orcus;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091969;-50.84285
Sem Informações;Insecta;Stichelia bocchoris;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Tegosa claudina;23;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Junonia evarete;8;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Junonia evarete;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Junonia evarete;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Marpesia petreus;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Marpesia petreus;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Mimoides lysithous;1;Criticamente em Perigo;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Ortilia ithra;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Ortilia orthia;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Parides agavus;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Tegosa claudina;10;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Tegosa claudina;5;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Junonia evarete;4;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Tegosa claudina;9;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Tegosa claudina;6;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Tegosa claudina;41;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Yphthimoides celmis;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Yphthimoides celmis;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Insecta;Yphthimoides celmis;4;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091967;-50.84285
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.258639;-50.84285
Sem Informações;Insecta;Agraulis vanillae;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.258639;-50.84285
Sem Informações;Insecta;Agraulis vanillae;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Arawacus separata;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Autochton zarex;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Dryas iulia;5;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Euryades corethrus;4;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.258639;-50.84285
Sem Informações;Insecta;Agraulis vanillae;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.258639;-50.84285
Sem Informações;Insecta;Agraulis vanillae;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Agraulis vanillae;11;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Agraulis vanillae;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Agraulis vanillae;4;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Arawacus separata;4;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Battus polydamas;6;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Dryas iulia;5;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Dryas iulia;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Dryas iulia;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Dryas iulia;4;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Battus polydamas;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Dryas iulia;12;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Eunica eburnea;6;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Eunica eburnea;13;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Euryades corethrus;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Gorgythion begga;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Eunica eburnea;3;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Eunica eburnea;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Euryades corethrus;16;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Euryades corethrus;4;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Euselasia hygenius;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Heliconius erato;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Insecta;Heliconius erato;5;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.091972;-50.84285
Sem Informações;Actinopterygii;Brachyhypopomus draco;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.0975;-50.851389
Sem Informações;Actinopterygii;Gymnotus;2;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.0975;-50.851389
Sem Informações;Actinopterygii;Hyphessobrycon boulengeri;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.066667;-50.859833
Sem Informações;Actinopterygii;Mimagoniates inequalis;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.066667;-50.859833
Sem Informações;Actinopterygii;Gymnotus;7;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.066667;-50.859833
Sem Informações;Actinopterygii;Brachyhypopomus draco;1;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.066667;-50.859833
Sem Informações;Actinopterygii;Phalloceros caudimaculatus;14;Sem Informações;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.066667;-50.859833
Sem Informações;Sem Informações;Sem Informações;69;Criticamente em Perigo;Refúgio Da Vida Silvestre Banhado Dos Pachecos;Viamao;-30.083333;-50.833333
Sem Informações;Sem Informações;Sem Informações;250;Sem Informações;Reserva Biológica Da Serra Geral;Maquine;-29.7;-50.183333
Sem Informações;Agaricomycetes;Trametes villosa;1;Sem Informações;Reserva Biológica Da Serra Geral;Maquine;-29.652381;-50.162017
Sem Informações;Agaricomycetes;Trametes membranacea;2;Sem Informações;Reserva Biológica Da Serra Geral;Maquine;-29.652381;-50.162017
Sem Informações;Agaricomycetes;Datronia mollis;1;Sem Informações;Reserva Biológica Da Serra Geral;Maquine;-29.652381;-50.162017
Sem Informações;Agaricomycetes;Hexagonia hydnoides;1;Sem Informações;Reserva Biológica Da Serra Geral;Maquine;-29.652381;-50.162017
Sem Informações;Agaricomycetes;Earliella scabrosa;1;Sem Informações;Reserva Biológica Da Serra Geral;Maquine;-29.652381;-50.162017
Sem Informações;Agaricomycetes;Coriolopsis floccosa;2;Sem Informações;Reserva Biológica Da Serra Geral;Maquine;-29.652381;-50.162017
Sem Informações;Agaricomycetes;Pycnoporus sanguineus;2;Sem Informações;Reserva Biológica Da Serra Geral;Maquine;-29.652381;-50.162017
Sem Informações;Actinopterygii;Geophagus brasiliensis;30;Sem Informações;Reserva Biológica Da Serra Geral;Maquine;-29.718889;-50.156389
Sem Informações;Reptilia;Atractus reticulatus;1;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Amphibia;Elachistocleis bicolor;7;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Reptilia;Epictia munoai;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Reptilia;Erythrolamprus semiaureus;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Reptilia;Erythrolamprus poecilogyrus;5;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Reptilia;Hydrodynastes gigas;3;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Amphibia;Leptodactylus chaquensis;12;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Amphibia;Leptodactylus latinasus;16;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Amphibia;Leptodactylus latrans;4;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Amphibia;Odontophrynus americanus;3;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Reptilia;Philodryas patagoniensis;1;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Amphibia;Physalaemus riograndensis;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Amphibia;Pseudopaludicola falcipes;4;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Amphibia;Rhinella fernandezae;1;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Reptilia;Tupinambis merianae;8;Sem Informações;Reserva Biológica Do São Donato;Macambara;-28.983333;-56.209444
Sem Informações;Amphibia;Physalaemus biligonigerus;1;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Pseudopaludicola falcipes;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Leptodactylus chaquensis;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Rhinella schneideri;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Leptodactylus fuscus;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Leptodactylus ocellatus;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Dendropsophus sanborni;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Physalaemus riograndensis;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Leptodactylus latinasus;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Elachistocleis ovalis;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Odontophrynus americanus;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Scinax berthae;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
Sem Informações;Amphibia;Scinax nasicus;2;Sem Informações;Reserva Biológica Do São Donato;Macambara;-29.012161;-56.182622
